index;x;y;z
298;-1.235148;-0.109407;-0.103768
299;-1.298744;-0.228397;-0.173366
300;-1.207715;-0.181901;-0.153839
301;-1.014709;-0.055534;-0.090342
302;-0.855442;-0.163000;-0.149651
303;-0.803347;-0.016896;-0.173156
304;-0.644324;0.329876;-0.142198
305;-0.513997;0.731306;-0.184696
306;-0.347532;0.894545;-0.365797
307;-0.089126;0.849908;-0.467706
308;0.265558;0.821151;-0.354504
309;0.544498;0.792276;-0.190865
310;0.693688;0.677597;-0.105048
311;0.707400;0.546110;-0.007937
312;0.718835;0.425862;0.041198
313;0.899842;0.561740;0.050997
314;1.011870;0.569121;-0.054318
315;1.034906;0.559174;-0.123066
316;0.894905;0.695892;-0.083467
317;0.700774;0.715329;-0.119496
318;0.315098;0.790520;-0.138291
319;0.041821;0.787207;-0.083842
320;-0.165982;0.671726;-0.027342
321;-0.316074;0.506411;-0.100654
322;-0.442556;0.383896;-0.168258
323;-0.541316;0.291444;-0.114313
324;-0.656454;0.212752;-0.102425
325;-0.762770;0.147368;-0.130184
326;-0.941135;0.083463;-0.042222
327;-1.111293;-0.008929;0.063865
328;-1.201002;-0.124957;0.096463
329;-1.204516;-0.223619;0.046865
330;-1.225323;-0.084543;-0.002687
331;-1.020802;-0.153665;-0.023694
332;-0.915846;-0.239002;-0.100701
333;-0.829231;0.178903;-0.061647
334;-0.718658;0.771823;-0.087172
335;-0.570111;1.088553;-0.290250
336;-0.240226;0.943839;-0.534210
337;0.069308;0.866874;-0.468926
338;0.354076;0.863729;-0.228663
339;0.629587;0.873526;-0.048338
340;0.850935;0.810786;0.037896
341;0.901600;0.730608;0.052292
342;1.017714;0.702389;-0.015380
343;1.104525;0.702424;-0.067238
344;1.114823;0.692371;-0.060902
345;0.851233;0.752066;-0.015131
346;0.735934;0.626451;-0.033611
347;0.490592;0.800329;-0.029877
348;0.255166;0.831554;-0.069219
349;-0.059090;0.870891;-0.080503
350;-0.323981;0.775399;-0.080438
351;-0.650589;0.579940;-0.088700
352;-0.744313;0.399546;-0.147465
353;-0.858954;0.303212;-0.244278
354;-1.040130;0.075344;-0.239172
355;-1.208590;-0.123874;-0.262801
356;-1.307097;-0.206109;-0.299040
357;-1.381034;-0.266364;-0.327616
358;-1.337283;-0.267565;-0.294483
